LATITUDE,LONGITUDE,TIME,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.746237,-79.568614,51,Clear,"Dark, artificial",Dry,Angle
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.657092,-79.423747,1005,Clear,Daylight,Dry,Turning Movement
43.705058,-79.397983,1260,Clear,Daylight,Dry,Turning Movement
43.705058,-79.397983,1260,Clear,Daylight,Dry,Turning Movement
43.705058,-79.397983,1260,Clear,Daylight,Dry,Turning Movement
43.705058,-79.397983,1260,Clear,Daylight,Dry,Turning Movement
43.680213,-79.289912,1319,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.680213,-79.289912,1319,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.680282,-79.289921,1319,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.680282,-79.289921,1319,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.702246,-79.296924,1386,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.702246,-79.296924,1386,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.702246,-79.296924,1386,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.656085,-79.362254,85,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.656085,-79.362254,85,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.656085,-79.362254,85,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.809722,-79.290012,1265,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.809722,-79.290012,1265,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.652896,-79.429668,1280,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.652896,-79.429668,1280,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.723372,-79.302089,999,Clear,Daylight,Dry,Pedestrian Collisions
43.723372,-79.302089,999,Clear,Daylight,Dry,Pedestrian Collisions
43.723372,-79.302089,999,Clear,Daylight,Dry,Pedestrian Collisions
43.671954,-79.370693,82,Clear,Dark,Dry,Cyclist Collisions
43.671954,-79.370693,82,Clear,Dark,Dry,Cyclist Collisions
43.663146,-79.51839,1085,Clear,Daylight,Dry,Cyclist Collisions
43.663146,-79.51839,1085,Clear,Daylight,Dry,Cyclist Collisions
43.682765,-79.463306,1040,Clear,Daylight,Dry,Cyclist Collisions
43.682765,-79.463306,1040,Clear,Daylight,Dry,Cyclist Collisions
43.75545,-79.438464,725,Clear,Daylight,Dry,Other
43.75545,-79.438464,725,Clear,Daylight,Dry,Other
43.791163,-79.418346,1039,Clear,Daylight,Dry,Rear End
43.791163,-79.418346,1039,Clear,Daylight,Dry,Rear End
43.791163,-79.418346,1039,Clear,Daylight,Dry,Rear End
43.673918,-79.307918,370,Clear,Dawn,Dry,Turning Movement
43.673918,-79.307918,370,Clear,Dawn,Dry,Turning Movement
43.667224,-79.373737,720,Clear,Daylight,Dry,Cyclist Collisions
43.667224,-79.373737,720,Clear,Daylight,Dry,Cyclist Collisions
43.792227,-79.393558,802,Clear,Daylight,Dry,Turning Movement
43.792227,-79.393558,802,Clear,Daylight,Dry,Turning Movement
43.682711,-79.418117,68,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.682711,-79.418117,68,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.682711,-79.418117,68,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.682711,-79.418117,68,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.642298,-79.427852,75,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.642298,-79.427852,75,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.670558,-79.476505,299,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.670558,-79.476505,299,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.668566,-79.483371,1360,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.668566,-79.483371,1360,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.668566,-79.483371,1360,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.668566,-79.483371,1360,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.658866,-79.349849,535,Clear,Daylight,Dry,Pedestrian Collisions
43.658866,-79.349849,535,Clear,Daylight,Dry,Pedestrian Collisions
43.742972,-79.219852,107,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.742972,-79.219852,107,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.684466,-79.498821,1056,Clear,Daylight,Dry,Pedestrian Collisions
43.684466,-79.498821,1056,Clear,Daylight,Dry,Pedestrian Collisions
43.776309,-79.318561,1049,Clear,Daylight,Dry,Turning Movement
43.776309,-79.318561,1049,Clear,Daylight,Dry,Turning Movement
43.667918,-79.456767,970,Clear,Daylight,Dry,Cyclist Collisions
43.667918,-79.456767,970,Clear,Daylight,Dry,Cyclist Collisions
43.648165,-79.551685,1064,Clear,Daylight,Dry,Turning Movement
43.648165,-79.551685,1064,Clear,Daylight,Dry,Turning Movement
43.648165,-79.551685,1064,Clear,Daylight,Dry,Turning Movement
43.648165,-79.551685,1064,Clear,Daylight,Dry,Turning Movement
43.705756,-79.349002,840,Clear,Daylight,Dry,SMV Other
43.686984,-79.48952,630,Clear,Daylight,Dry,Turning Movement
43.686984,-79.48952,630,Clear,Daylight,Dry,Turning Movement
43.67966,-79.331622,1230,Clear,"Dark, artificial",Dry,Turning Movement
43.646437,-79.376781,1010,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.75495,-79.350871,1006,Clear,Daylight,Dry,Turning Movement
43.616686,-79.531215,147,Clear,"Dark, artificial",Dry,Approaching
43.743189,-79.568057,1179,Clear,"Dark, artificial",Dry,Approaching
43.752963,-79.258067,422,Rain,"Dawn, artificial",Wet,Cyclist Collisions
43.808364,-79.170802,1211,Clear,Dark,Dry,Turning Movement
43.705756,-79.349002,840,Clear,Daylight,Dry,SMV Other
43.67966,-79.331622,1230,Clear,"Dark, artificial",Dry,Turning Movement
43.664099,-79.398433,31,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.808364,-79.170802,1211,Clear,Dark,Dry,Turning Movement
43.817439,-79.222263,1154,Rain,Daylight,Wet,Cyclist Collisions
43.66075,-79.413425,740,Clear,Daylight,Dry,Cyclist Collisions
43.697398,-79.396449,872,Clear,Daylight,Dry,Pedestrian Collisions
43.743189,-79.568057,1179,Clear,"Dark, artificial",Dry,Approaching
43.801406,-79.218105,1068,Clear,Daylight,Dry,SMV Other
43.743189,-79.568057,1179,Clear,"Dark, artificial",Dry,Approaching
43.664099,-79.398433,31,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.67966,-79.331622,1230,Clear,"Dark, artificial",Dry,Turning Movement
43.769133,-79.237544,199,Clear,"Dark, artificial",Dry,SMV Other
43.697398,-79.396449,872,Clear,Daylight,Dry,Pedestrian Collisions
43.801406,-79.218105,1068,Clear,Daylight,Dry,SMV Other
43.817439,-79.222263,1154,Rain,Daylight,Wet,Cyclist Collisions
43.743189,-79.568057,1179,Clear,"Dark, artificial",Dry,Approaching
43.669295,-79.574916,1,Clear,"Dark, artificial",Dry,SMV Other
43.769133,-79.237544,199,Clear,"Dark, artificial",Dry,SMV Other
43.66075,-79.413425,740,Clear,Daylight,Dry,Cyclist Collisions
43.72782,-79.471133,90,Clear,"Dark, artificial",Dry,SMV Unattended Vehicle
43.62345,-79.502383,1125,Clear,"Dark, artificial",Dry,SMV Other
43.730326,-79.468089,1225,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.801406,-79.218105,1068,Clear,Daylight,Dry,SMV Other
43.74924,-79.244464,1194,Clear,Daylight,Dry,Angle
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.642237,-79.56599,1312,Clear,Dark,Dry,Cyclist Collisions
43.686747,-79.595546,450,Clear,Daylight,Wet,Pedestrian Collisions
43.724253,-79.402026,1249,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.651122,-79.476299,574,Clear,Daylight,Dry,Sideswipe
43.730326,-79.468089,1225,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.801406,-79.218105,1068,Clear,Daylight,Dry,SMV Other
43.74924,-79.244464,1194,Clear,Daylight,Dry,Angle
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.642237,-79.56599,1312,Clear,Dark,Dry,Cyclist Collisions
43.801406,-79.218105,1068,Clear,Daylight,Dry,SMV Other
43.78728,-79.470042,728,Clear,Daylight,Wet,Turning Movement
43.753844,-79.499591,480,Clear,Daylight,Dry,Pedestrian Collisions
43.767928,-79.401332,1285,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.651122,-79.476299,574,Clear,Daylight,Dry,Sideswipe
43.686747,-79.595546,450,Clear,Daylight,Wet,Pedestrian Collisions
43.730326,-79.468089,1225,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.760329,-79.361652,1402,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.753844,-79.499591,480,Clear,Daylight,Dry,Pedestrian Collisions
43.760329,-79.361652,1402,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.7741,-79.527782,475,Clear,Daylight,Dry,Cyclist Collisions
43.7741,-79.527782,475,Clear,Daylight,Dry,Cyclist Collisions
43.855445,-79.170284,1049,Clear,Daylight,Dry,Turning Movement
43.855445,-79.170284,1049,Clear,Daylight,Dry,Turning Movement
43.783312,-79.205303,1285,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.783312,-79.205303,1285,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.642623,-79.382777,517,Clear,Daylight,Dry,Cyclist Collisions
43.642623,-79.382777,517,Clear,Daylight,Dry,Cyclist Collisions
43.618888,-79.520129,494,Clear,Daylight,Dry,Rear End
43.78728,-79.470042,728,Clear,Daylight,Wet,Turning Movement
43.618888,-79.520129,494,Clear,Daylight,Dry,Rear End
43.643874,-79.378192,890,Clear,Daylight,Dry,Pedestrian Collisions
43.643874,-79.378192,890,Clear,Daylight,Dry,Pedestrian Collisions
43.598124,-79.51691,1325,Clear,"Dark, artificial",Dry,Rear End
43.598124,-79.51691,1325,Clear,"Dark, artificial",Dry,Rear End
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.638892,-79.390979,1337,Clear,"Dark, artificial",Dry,Sideswipe
43.821383,-79.316913,40,Clear,"Dark, artificial",Dry,Turning Movement
43.821383,-79.316913,40,Clear,"Dark, artificial",Dry,Turning Movement
43.755477,-79.245387,1067,Clear,Daylight,Dry,Rear End
43.755477,-79.245387,1067,Clear,Daylight,Dry,Rear End
43.755477,-79.245387,1067,Clear,Daylight,Dry,Rear End
43.755477,-79.245387,1067,Clear,Daylight,Dry,Rear End
43.665461,-79.469447,1102,Clear,Daylight,Dry,Cyclist Collisions
43.665461,-79.469447,1102,Clear,Daylight,Dry,Cyclist Collisions
43.665461,-79.469447,1102,Clear,Daylight,Dry,Cyclist Collisions
43.734919,-79.256099,1153,Clear,Daylight,Dry,Pedestrian Collisions
43.734919,-79.256099,1153,Clear,Daylight,Dry,Pedestrian Collisions
43.662654,-79.332813,724,Clear,Daylight,Dry,Pedestrian Collisions
43.662654,-79.332813,724,Clear,Daylight,Dry,Pedestrian Collisions
43.763236,-79.397456,770,Clear,Daylight,Dry,Pedestrian Collisions
43.763236,-79.397456,770,Clear,Daylight,Dry,Pedestrian Collisions
43.702975,-79.255931,1340,Clear,Dark,Dry,Sideswipe
43.702975,-79.255931,1340,Clear,Dark,Dry,Sideswipe
43.702975,-79.255931,1340,Clear,Dark,Dry,Sideswipe
43.623709,-79.496753,355,Clear,Daylight,Dry,SMV Other
43.693701,-79.422572,70,Clear,"Dark, artificial",Dry,Rear End
43.693701,-79.422572,70,Clear,"Dark, artificial",Dry,Rear End
43.693701,-79.422572,70,Clear,"Dark, artificial",Dry,Rear End
43.693701,-79.422572,70,Clear,"Dark, artificial",Dry,Rear End
43.592047,-79.534717,772,Clear,Daylight,Dry,Angle
43.592047,-79.534717,772,Clear,Daylight,Dry,Angle
43.592047,-79.534717,772,Clear,Daylight,Dry,Angle
43.592047,-79.534717,772,Clear,Daylight,Dry,Angle
43.667227,-79.312595,1070,Clear,Daylight,Dry,Pedestrian Collisions
43.667227,-79.312595,1070,Clear,Daylight,Dry,Pedestrian Collisions
43.664591,-79.355953,660,Clear,Daylight,Dry,Pedestrian Collisions
43.664591,-79.355953,660,Clear,Daylight,Dry,Pedestrian Collisions
43.702536,-79.33308,1180,Clear,Daylight,Dry,Sideswipe
43.702536,-79.33308,1180,Clear,Daylight,Dry,Sideswipe
43.702536,-79.33308,1180,Clear,Daylight,Dry,Sideswipe
43.764506,-79.387477,679,Clear,Daylight,Dry,Turning Movement
43.764506,-79.387477,679,Clear,Daylight,Dry,Turning Movement
43.764506,-79.387477,679,Clear,Daylight,Dry,Turning Movement
43.731764,-79.591045,1214,Clear,"Dusk, artificial",Dry,SMV Other
43.731764,-79.591045,1214,Clear,"Dusk, artificial",Dry,SMV Other
43.689433,-79.268268,1298,Clear,Dark,Dry,Turning Movement
43.689433,-79.268268,1298,Clear,Dark,Dry,Turning Movement
43.681292,-79.476436,1318,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.681292,-79.476436,1318,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.75064,-79.562839,1170,Clear,Daylight,Dry,Cyclist Collisions
43.75064,-79.562839,1170,Clear,Daylight,Dry,Cyclist Collisions
43.811175,-79.360767,1388,Clear,Dark,Dry,Turning Movement
43.811175,-79.360767,1388,Clear,Dark,Dry,Turning Movement
43.811175,-79.360767,1388,Clear,Dark,Dry,Turning Movement
43.811175,-79.360767,1388,Clear,Dark,Dry,Turning Movement
43.811175,-79.360767,1388,Clear,Dark,Dry,Turning Movement
43.675116,-79.357845,507,Rain,Daylight,Wet,SMV Other
43.644942,-79.397632,191,Clear,"Dark, artificial",Dry,Sideswipe
43.644942,-79.397632,191,Clear,"Dark, artificial",Dry,Sideswipe
43.778929,-79.139507,650,Clear,Daylight,Dry,Cyclist Collisions
43.778929,-79.139507,650,Clear,Daylight,Dry,Cyclist Collisions
43.783209,-79.487293,960,Clear,Daylight,Dry,Cyclist Collisions
43.783209,-79.487293,960,Clear,Daylight,Dry,Cyclist Collisions
43.649428,-79.424739,1170,Clear,Daylight,Dry,Cyclist Collisions
43.649428,-79.424739,1170,Clear,Daylight,Dry,Cyclist Collisions
43.649428,-79.424739,1170,Clear,Daylight,Dry,Cyclist Collisions
43.721472,-79.430255,1294,Clear,"Dark, artificial",Dry,Other
43.721472,-79.430255,1294,Clear,"Dark, artificial",Dry,Other
43.679274,-79.525287,1116,Clear,Daylight,Dry,Turning Movement
43.679274,-79.525287,1116,Clear,Daylight,Dry,Turning Movement
43.679274,-79.525287,1116,Clear,Daylight,Dry,Turning Movement
43.64765,-79.384799,1040,Clear,Daylight,Dry,Cyclist Collisions
43.64765,-79.384799,1040,Clear,Daylight,Dry,Cyclist Collisions
43.753844,-79.499591,480,Clear,Daylight,Dry,Pedestrian Collisions
43.686747,-79.595546,450,Clear,Daylight,Wet,Pedestrian Collisions
43.656409,-79.40768,491,Clear,Daylight,Dry,Cyclist Collisions
43.651122,-79.476299,574,Clear,Daylight,Dry,Sideswipe
43.767928,-79.401332,1285,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.783583,-79.299335,800,Clear,Daylight,Wet,Rear End
43.64868,-79.505443,825,Clear,Daylight,Dry,Turning Movement
43.651122,-79.476299,574,Clear,Daylight,Dry,Sideswipe
43.767928,-79.401332,1285,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.767928,-79.401332,1285,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.675261,-79.32027,410,Clear,Daylight,Dry,SMV Other
43.681025,-79.362567,1099,Clear,Daylight,Dry,SMV Other
43.74536,-79.294727,445,Clear,Daylight,Dry,Pedestrian Collisions
43.74536,-79.294727,445,Clear,Daylight,Dry,Pedestrian Collisions
43.804114,-79.330722,624,Clear,Daylight,Dry,Angle
43.804114,-79.330722,624,Clear,Daylight,Dry,Angle
43.804114,-79.330722,624,Clear,Daylight,Dry,Angle
43.804114,-79.330722,624,Clear,Daylight,Dry,Angle
43.634032,-79.438045,537,Clear,Daylight,Dry,Turning Movement
43.656409,-79.40768,491,Clear,Daylight,Dry,Cyclist Collisions
43.709986,-79.334384,1228,Clear,Daylight,Dry,Angle
43.709986,-79.334384,1228,Clear,Daylight,Dry,Angle
43.709986,-79.334384,1228,Clear,Daylight,Dry,Angle
43.709986,-79.334384,1228,Clear,Daylight,Dry,Angle
43.726092,-79.349811,479,Clear,Daylight,Dry,Rear End
43.726092,-79.349811,479,Clear,Daylight,Dry,Rear End
43.749705,-79.610454,755,Clear,Daylight,Dry,SMV Other
43.656863,-79.452602,1149,Clear,Daylight,Dry,Pedestrian Collisions
43.656863,-79.452602,1149,Clear,Daylight,Dry,Pedestrian Collisions
43.708121,-79.29568,1158,Clear,Daylight,Dry,Cyclist Collisions
43.708121,-79.29568,1158,Clear,Daylight,Dry,Cyclist Collisions
43.754336,-79.298351,849,Clear,Daylight,Dry,Pedestrian Collisions
43.754336,-79.298351,849,Clear,Daylight,Dry,Pedestrian Collisions
43.693392,-79.562503,290,Clear,"Dark, artificial",Dry,SMV Other
43.736933,-79.484546,893,Clear,Daylight,Dry,Rear End
43.736933,-79.484546,893,Clear,Daylight,Dry,Rear End
43.771983,-79.413562,1036,Clear,Daylight,Dry,Turning Movement
43.771983,-79.413562,1036,Clear,Daylight,Dry,Turning Movement
43.771983,-79.413562,1036,Clear,Daylight,Dry,Turning Movement
43.771983,-79.413562,1036,Clear,Daylight,Dry,Turning Movement
43.704775,-79.368121,975,Clear,Daylight,Dry,Pedestrian Collisions
43.704775,-79.368121,975,Clear,Daylight,Dry,Pedestrian Collisions
43.660868,-79.373523,1360,Clear,Dark,Dry,Cyclist Collisions
43.660868,-79.373523,1360,Clear,Dark,Dry,Cyclist Collisions
43.660868,-79.373523,1360,Clear,Dark,Dry,Cyclist Collisions
43.756663,-79.517566,1420,Clear,Daylight,Dry,Cyclist Collisions
43.756663,-79.517566,1420,Clear,Daylight,Dry,Cyclist Collisions
43.681208,-79.444362,1065,Clear,Daylight,Dry,Turning Movement
43.681208,-79.444362,1065,Clear,Daylight,Dry,Turning Movement
43.670752,-79.388912,695,Clear,Daylight,Dry,Pedestrian Collisions
43.670752,-79.388912,695,Clear,Daylight,Dry,Pedestrian Collisions
43.747069,-79.201221,680,Clear,Daylight,Dry,Turning Movement
43.747069,-79.201221,680,Clear,Daylight,Dry,Turning Movement
43.73503,-79.617862,353,Rain,"Dawn, artificial",Wet,Pedestrian Collisions
43.73503,-79.617862,353,Rain,"Dawn, artificial",Wet,Pedestrian Collisions
43.781047,-79.409702,720,Clear,Daylight,Dry,Turning Movement
43.781047,-79.409702,720,Clear,Daylight,Dry,Turning Movement
43.781047,-79.409702,720,Clear,Daylight,Dry,Turning Movement
43.781047,-79.409702,720,Clear,Daylight,Dry,Turning Movement
43.738406,-79.434238,901,Clear,Daylight,Dry,Pedestrian Collisions
43.738406,-79.434238,901,Clear,Daylight,Dry,Pedestrian Collisions
43.662455,-79.35136,990,Clear,Daylight,Dry,Cyclist Collisions
43.662455,-79.35136,990,Clear,Daylight,Dry,Cyclist Collisions
43.710009,-79.382236,1392,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.710009,-79.382236,1392,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.620928,-79.509891,173,Clear,"Dark, artificial",Dry,SMV Other
43.798106,-79.21767,1042,Clear,Daylight,Dry,Cyclist Collisions
43.798106,-79.21767,1042,Clear,Daylight,Dry,Cyclist Collisions
43.798106,-79.21767,1042,Clear,Daylight,Dry,Cyclist Collisions
43.693019,-79.307636,1050,Clear,Daylight,Dry,Cyclist Collisions
43.693019,-79.307636,1050,Clear,Daylight,Dry,Cyclist Collisions
43.680205,-79.43246,760,Clear,Daylight,Dry,Cyclist Collisions
43.680205,-79.43246,760,Clear,Daylight,Dry,Cyclist Collisions
43.746352,-79.482951,1399,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.746352,-79.482951,1399,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.746352,-79.482951,1399,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.639193,-79.584354,810,Clear,Daylight,Dry,Turning Movement
43.639193,-79.584354,810,Clear,Daylight,Dry,Turning Movement
43.639193,-79.584354,810,Clear,Daylight,Dry,Turning Movement
43.639193,-79.584354,810,Clear,Daylight,Dry,Turning Movement
43.80778,-79.215602,1172,Clear,Daylight,Dry,Pedestrian Collisions
43.80778,-79.215602,1172,Clear,Daylight,Dry,Pedestrian Collisions
43.80778,-79.215602,1172,Clear,Daylight,Dry,Pedestrian Collisions
43.779563,-79.475604,915,Clear,Daylight,Dry,Turning Movement
43.779563,-79.475604,915,Clear,Daylight,Dry,Turning Movement
43.779563,-79.475604,915,Clear,Daylight,Dry,Turning Movement
43.779563,-79.475604,915,Clear,Daylight,Dry,Turning Movement
43.717257,-79.595607,60,Clear,"Dusk, artificial",Dry,SMV Other
43.784381,-79.416683,978,Clear,Daylight,Dry,Pedestrian Collisions
43.784381,-79.416683,978,Clear,Daylight,Dry,Pedestrian Collisions
43.784381,-79.416683,978,Clear,Daylight,Dry,Pedestrian Collisions
43.784381,-79.416683,978,Clear,Daylight,Dry,Pedestrian Collisions
43.784381,-79.416683,978,Clear,Daylight,Dry,Pedestrian Collisions
43.64643,-79.366123,1222,Clear,Dark,Dry,Sideswipe
43.64643,-79.366123,1222,Clear,Dark,Dry,Sideswipe
43.64643,-79.366123,1222,Clear,Dark,Dry,Sideswipe
43.64643,-79.366123,1222,Clear,Dark,Dry,Sideswipe
43.64643,-79.366123,1222,Clear,Dark,Dry,Sideswipe
43.783583,-79.299335,800,Clear,Daylight,Wet,Rear End
43.651122,-79.476299,574,Clear,Daylight,Dry,Sideswipe
43.783583,-79.299335,800,Clear,Daylight,Wet,Rear End
43.64868,-79.505443,825,Clear,Daylight,Dry,Turning Movement
43.681712,-79.476039,928,Clear,Daylight,Dry,Turning Movement
43.634032,-79.438045,537,Clear,Daylight,Dry,Turning Movement
43.72042,-79.609165,630,Clear,Daylight,Dry,Cyclist Collisions
43.64868,-79.505443,825,Clear,Daylight,Dry,Turning Movement
43.681712,-79.476039,928,Clear,Daylight,Dry,Turning Movement
43.655642,-79.411365,1024,Clear,Daylight,Dry,Turning Movement
43.72042,-79.609165,630,Clear,Daylight,Dry,Cyclist Collisions
43.634032,-79.438045,537,Clear,Daylight,Dry,Turning Movement
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.788844,-79.240093,1085,Clear,Daylight,Dry,Pedestrian Collisions
43.634032,-79.438045,537,Clear,Daylight,Dry,Turning Movement
43.791484,-79.397022,880,Clear,Daylight,Dry,SMV Other
43.737418,-79.244701,618,Clear,Daylight,Dry,Approaching
43.655642,-79.411365,1024,Clear,Daylight,Dry,Turning Movement
43.796965,-79.424747,921,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.788844,-79.240093,1085,Clear,Daylight,Dry,Pedestrian Collisions
43.634032,-79.438045,537,Clear,Daylight,Dry,Turning Movement
43.790801,-79.453021,438,Clear,Daylight,Dry,Turning Movement
43.681712,-79.476039,928,Clear,Daylight,Dry,Turning Movement
43.790801,-79.453021,438,Clear,Daylight,Dry,Turning Movement
43.79584,-79.319301,1080,Clear,"Dusk, artificial",Dry,Rear End
43.670146,-79.360187,125,Clear,"Dark, artificial",Dry,SMV Other
43.655708,-79.411381,1024,Clear,Daylight,Dry,Turning Movement
43.713069,-79.367221,1000,Clear,Daylight,Dry,Turning Movement
43.796965,-79.424747,921,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.79584,-79.319301,1080,Clear,"Dusk, artificial",Dry,Rear End
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.713069,-79.367221,1000,Clear,Daylight,Dry,Turning Movement
43.670146,-79.360187,125,Clear,"Dark, artificial",Dry,SMV Other
43.655708,-79.411381,1024,Clear,Daylight,Dry,Turning Movement
43.653514,-79.340778,647,Clear,Daylight,Dry,Cyclist Collisions
43.660418,-79.375896,680,Clear,Daylight,Dry,Pedestrian Collisions
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.79584,-79.319301,1080,Clear,"Dusk, artificial",Dry,Rear End
43.667643,-79.342792,606,Clear,Daylight,Dry,Pedestrian Collisions
43.79584,-79.319301,1080,Clear,"Dusk, artificial",Dry,Rear End
43.687815,-79.303394,632,Clear,Daylight,Dry,Turning Movement
43.653514,-79.340778,647,Clear,Daylight,Dry,Cyclist Collisions
43.667643,-79.342792,606,Clear,Daylight,Dry,Pedestrian Collisions
43.758967,-79.246433,1389,Clear,"Dark, artificial",Wet,SMV Other
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.687815,-79.303394,632,Clear,Daylight,Dry,Turning Movement
43.758967,-79.246433,1389,Clear,"Dark, artificial",Wet,SMV Other
43.653514,-79.340778,647,Clear,Daylight,Dry,Cyclist Collisions
43.667643,-79.342792,606,Clear,Daylight,Dry,Pedestrian Collisions
43.660418,-79.375896,680,Clear,Daylight,Dry,Pedestrian Collisions
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.687815,-79.303394,632,Clear,Daylight,Dry,Turning Movement
43.758967,-79.246433,1389,Clear,"Dark, artificial",Wet,SMV Other
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.759448,-79.596225,893,Clear,Daylight,Dry,Approaching
43.6351,-79.561916,863,Clear,Daylight,Dry,SMV Other
43.667643,-79.342792,606,Clear,Daylight,Dry,Pedestrian Collisions
43.65729,-79.509113,455,Snow,Daylight,Slush,SMV Other
43.687815,-79.303394,632,Clear,Daylight,Dry,Turning Movement
43.636626,-79.441554,770,Clear,Daylight,Dry,Sideswipe
43.648146,-79.38219,472,Clear,Daylight,Dry,Cyclist Collisions
43.650492,-79.479076,1050,Clear,Daylight,Dry,Pedestrian Collisions
